"present","species","SSTraw","varraw","skewnessraw","Chlraw","PARraw","TSMraw","SST","turb","chl","PAR","var","skew","col_size","cor_size","gf","gr_rate","fam","lower","upper"
0,"Acanthastrea echinata",27.6731262207031,1.81131947040558,-0.109322510659695,3.76980924606323,44.593448638916,2.23581171035767,1.06914310759172,1.77805940247088,2.18832064286655,-0.505009574564709,-0.654538910113983,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.7000007629395,1.85540223121643,0.0181890185922384,0.161495164036751,45.809814453125,0.410022795200348,0.419382919592891,-0.780425503040375,-1.01732324294024,0.206095393384102,-0.508215186952517,-0.662051952839285,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",23.0268745422363,2.29460763931274,0.136034920811653,NA,41.3021011352539,NA,-2.26694247531033,NA,NA,-2.53102695903276,0.784643006177319,1.20200846169773,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",23.3981246948242,2.46199488639832,0.123172774910927,6.09970998764038,40.806999206543,1.83026885986328,-1.97664304012991,1.47616400720197,2.67799069862573,-2.84969315205652,1.21310061008606,1.10999228791581,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.50007009506226,-0.155425563454628,0.476219683885574,44.0809783935547,0.893917381763458,0.265779623191004,0.395230161889542,0.0830771674978244,-0.810433112084859,1.3064886692199,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.7000007629395,1.56188833713531,0.00498310849070549,0.0870596915483475,47.2229690551758,0.304494172334671,0.419382919592891,-1.22926920291824,-1.64605837558017,1.00890853173051,-1.55611830091433,-1.86155808385917,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.7000007629395,1.77822732925415,0.00813888292759657,3.1237416267395,46.1398391723633,2.23242807388306,0.419382919592891,1.77577487328777,1.99702541139969,0.395777184359847,-0.766740893335643,-1.40705324904912,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",27.2231254577637,1.60931742191315,-0.165675476193428,0.535527586936951,45.2118492126465,0.449317455291748,0.771563968016664,-0.642380481609985,0.202512123260809,-0.141092699368964,-1.37408296940588,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.25,1.91380059719086,0.0286576263606548,0.165488958358765,47.2479095458984,0.404676288366318,0.11086532753422,-0.800223831892106,-0.992464831744446,1.02286046704222,-0.319638100018618,-0.240896207776067,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",22.4249992370605,2.51418948173523,0.426449209451675,NA,40.9135131835938,NA,-2.7476736838209,NA,NA,-2.7808115610538,1.34075859376811,2.26052842248805,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",21.5249996185303,2.06447076797485,0.129900142550468,0.197583243250847,39.9306716918945,0.425139963626862,-3.49114868735091,-0.725812485968222,-0.812095591982115,-3.42332689565892,0.141513410467199,1.15925787030623,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",21.5249996185303,2.04853796958923,0.139395862817764,0.197583243250847,40.6878509521484,0.423474878072739,-3.49114868735091,-0.731731861428622,-0.812095591982115,-2.92695858312461,0.0943681996692646,1.22461905200521,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",27.4481258392334,1.90304446220398,-0.0273537449538708,1.50688064098358,43.7829208374023,2.57499742507935,0.9209633806236,1.99111355299604,1.25522990013975,-0.989707700303097,-0.35393507716197,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",27.6000003814697,1.89360082149506,-0.0766594260931015,1.49202537536621,44.2370071411133,2.47273826599121,1.02111679065795,1.92998917768213,1.24514866237215,-0.71706827930662,-0.384207230110919,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.5115623474121,2.71904611587524,-0.191384389996529,0.492128372192383,46.3942794799805,1.24214625358582,0.29082837322024,0.891470891098141,0.116514737163678,0.541092877462719,1.81741420026575,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.50007009506226,-0.155425563454628,0.476219683885574,44.0809783935547,0.893917381763458,0.265779623191004,0.395230161889542,0.0830771674978244,-0.810433112084859,1.3064886692199,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",27.4481258392334,1.66408240795135,-0.168313235044479,0.555998742580414,45.1213989257812,0.465885877609253,0.9209633806236,-0.587759385010786,0.240684729311068,-0.194009048254672,-1.1704503105575,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.16161370277405,-0.00508059468120337,0.19610658288002,46.6577911376953,0.426758170127869,0.265779623191004,-0.720081937402129,-0.819729047940232,0.690751711174499,0.421316519472889,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4018745422363,2.56029105186462,-0.127716973423958,0.434619843959808,45.8237495422363,0.75140106678009,0.215576867383296,0.133258858218643,-0.00993607232971753,0.214132182622589,1.45132903839455,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",24.4500007629395,2.16615676879883,0.0755935981869698,0.314771890640259,45.5513801574707,0.481332540512085,-1.17847961949739,-0.538558554110716,-0.338226902317443,0.0566037420949667,0.434092315508752,0.657694763558194,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.45705318450928,-0.132112368941307,0.47443038225174,44.9648284912109,0.87576150894165,0.265779623191004,0.364278262868826,0.0792466616644523,-0.285859056185403,1.20087420999603,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",21.5249996185303,2.06447076797485,0.129900142550468,0.197583243250847,39.9306716918945,0.425139963626862,-3.49114868735091,-0.725812485968222,-0.812095591982115,-3.42332689565892,0.141513410467199,1.15925787030623,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.63901495933533,-0.186930805444717,0.498247742652893,45.314380645752,1.11389720439911,0.265779623191004,0.727090595365036,0.129089646262231,-0.0812363557997941,1.63561719921942,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.9981250762939,1.5685623884201,-0.0691331177949905,0.548855662345886,46.1238403320312,0.480818033218384,0.620924624245889,-0.540171790220276,0.227527050904538,0.386613183059821,-1.53017135142395,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.5481262207031,1.58217740058899,0.0522535629570484,0.116096213459969,46.1655120849609,0.322489678859711,0.315843906466177,-1.14265753167011,-1.35317705069463,0.410475774436276,-1.47758038147886,0.315598592708228,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",21.9750003814697,1.96979808807373,0.161255866289139,0.207715287804604,40.2059898376465,0.442135512828827,-3.11560394730384,-0.666685854202602,-0.761208773892402,-3.24176165785591,-0.144142067101901,1.35957604411409,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",25.7268753051758,1.66154599189758,0.0550460331141949,0.143607556819916,46.6091194152832,0.359864115715027,-0.254503857728674,-0.977252271795932,-1.1367762936731,0.663172834814721,-1.17973248740166,0.363830044473923,100,22.5,"massive",NA,"Lobophyllidae",50,15
1,"Acanthastrea echinata",26.4750003814697,1.97913122177124,0.032080315053463,0.154817640781403,46.4031677246094,0.400379002094269,0.265779623191004,-0.816327399574006,-1.06029230786859,0.546154705361994,-0.115377892425494,-0.136373784027805,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4018745422363,1.92412436008453,-0.00866272114217281,0.136288926005363,46.4412307739258,0.36350753903389,0.215576867383296,-0.962057253771906,-1.19000233208669,0.567820533760416,-0.286900595502319,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",25.7268753051758,1.83990478515625,-0.0281143430620432,0.115819707512856,47.037281036377,0.323747932910919,-0.254503857728674,-1.13678363833638,-1.35560347561637,0.904800733754546,-0.559255712092844,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.0716278553009,-0.00573915522545576,0.152895092964172,46.3644943237305,0.403914153575897,0.265779623191004,-0.803067328488017,-1.07300770920298,0.524123250219228,0.162572948735417,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",25.6481246948242,2.36772656440735,-0.142182424664497,0.338777929544449,46.9554290771484,0.678992688655853,-0.310148663555799,-0.0195871107096737,-0.263439236319178,0.858779058754874,0.975525010835076,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.6268749237061,1.78257596492767,0.0537080802023411,2.97152709960938,46.8165092468262,2.23223829269409,0.369603802083224,1.77564663622764,1.94619234728737,0.780486754946205,-0.751877833089787,0.341034033777492,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.7000007629395,1.77060151100159,0.00456530461087823,2.72446465492249,46.0726013183594,2.11965990066528,0.419382919592891,1.69758770177898,1.85786347193567,0.35724249976747,-0.79289290167822,-1.94268416010903,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.03184080123901,0.0367623306810856,0.152984157204628,46.6945724487305,0.403374493122101,0.265779623191004,-0.805084028098941,-1.07241513041221,0.711574040614055,0.044566088683142,-0.0101654446439687,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.3231258392334,2.75865197181702,-0.160702869296074,NA,45.8875312805176,NA,0.161358137632652,NA,NA,0.250885882649124,1.90541200967504,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
1,"Acanthastrea echinata",26.5115623474121,2.24680113792419,-0.0396359227597713,0.20690855383873,47.5887908935547,0.43774476647377,0.29082837322024,-0.681740403939623,-0.765168538400548,1.21281780592842,0.656523460261506,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
1,"Acanthastrea echinata",25.4231262207031,2.13205051422119,-0.104041270911694,0.242458358407021,47.4056434631348,0.410610646009445,-0.470077981394357,-0.778264440256709,-0.603830286459486,1.11092802912885,0.3375186378989,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",24.5231246948242,2.15542912483215,0.0512040965259075,0.320773035287857,45.5868453979492,0.477597564458847,-1.12427650593225,-0.550308949083852,-0.319009552912258,0.0771687919291103,0.403881317279206,0.296802715370662,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",27.4481258392334,1.65008819103241,-0.163947969675064,0.542775630950928,45.211498260498,0.465934455394745,0.9209633806236,-0.587602111735674,0.216191906029929,-0.141297813097304,-1.22184039170531,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.25,2.10506892204285,-0.0659095421433449,0.217363119125366,45.9734382629395,0.408125102519989,0.11086532753422,-0.787423024563573,-0.715010261952791,0.300308412227356,0.260017921140046,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",24.5231246948242,2.12432885169983,0.0399942323565483,0.282891064882278,45.3699111938477,0.432219624519348,-1.12427650593225,-0.700900478889018,-0.446889076047359,-0.0488749520072047,0.315439915194035,0.0678968429971356,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",24.4500007629395,2.21623611450195,0.0817462950944901,0.306954860687256,45.6852188110352,0.507335186004639,-1.17847961949739,-0.459195797262395,-0.363816169422415,0.134128458598455,0.573173769666806,0.730186748037793,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",24.4500007629395,2.24899935722351,0.0943776145577431,0.306203752756119,45.4498291015625,0.507490396499634,-1.17847961949739,-0.458734395678479,-0.366309170527736,-0.00237083894858537,0.662474145807764,0.863299134890809,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.50007009506226,-0.155425563454628,0.476219683885574,44.0809783935547,0.893917381763458,0.265779623191004,0.395230161889542,0.0830771674978244,-0.810433112084859,1.3064886692199,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.00750994682312,0.00843250937759876,0.153620600700378,46.3442230224609,0.402504026889801,0.265779623191004,-0.808342634583955,-1.06819064002948,0.512567757545912,-0.0287423597585954,-1.37421927618316,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.9249992370605,1.61172378063202,-0.118192881345749,1.0195677280426,45.2251815795898,1.80084228515625,0.571695934172044,1.45171512104966,0.857704399240951,-0.133301786093286,-1.3649908077172,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.45705318450928,-0.132112368941307,0.47443038225174,44.9648284912109,0.87576150894165,0.265779623191004,0.364278262868826,0.0792466616644523,-0.285859056185403,1.20087420999603,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",24.2981262207031,2.49417281150818,0.0507859140634537,0.347836136817932,46.1446304321289,0.399060547351837,-1.2915765064435,-0.821302815491402,-0.236589038198804,0.398520959401932,1.29211771745926,0.289205535384858,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4018745422363,2.56156516075134,-0.128635168075562,0.483865082263947,44.8510093688965,0.933895528316498,0.215576867383296,0.461224941672263,0.0992837879412,-0.352830543388196,1.45435652445843,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.7000007629395,1.72433280944824,0.0169006902724504,2.5233678817749,46.2537307739258,2.35799837112427,0.419382919592891,1.85832004029483,1.77983904557245,0.460921657521193,-0.954022991329799,-0.730110684319244,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",22.2731246948242,2.17872667312622,0.17945659160614,0.596937298774719,41.6320037841797,0.386524885892868,-2.87101811755315,-0.869446585846694,0.312978798214975,-2.32080293952142,0.469301667692219,1.45864922464982,100,22.5,"massive",NA,"Lobophyllidae",50,15
1,"Acanthastrea echinata",26.4018745422363,2.56156516075134,-0.128635168075562,0.483865082263947,44.8510093688965,0.933895528316498,0.215576867383296,0.461224941672263,0.0992837879412,-0.352830543388196,1.45435652445843,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
0,"Acanthastrea echinata",26.4750003814697,2.63901495933533,-0.186930805444717,0.498247742652893,45.314380645752,1.11389720439911,0.265779623191004,0.727090595365036,0.129089646262231,-0.0812363557997941,1.63561719921942,NA,100,22.5,"massive",NA,"Lobophyllidae",50,15
